Usage_kWh,Lagging_Current_Reactive_Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2tCO2,Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus,Day_of_week,Load_Type,hour,minute,day_of_week_num,is_weekend,energy_per_co2,shift,hour_sin,hour_cos,day_sin,day_cos,load_Light_Load,load_Maximum_Load,load_Medium_Load,load_ordinal,total_reactive_power,pf_deviation_from_ideal,energy_lag_1,reactive_lag_1,energy_lag_4,reactive_lag_4,energy_lag_96,reactive_lag_96,energy_rmean_4,energy_rstd_4
5.08,0.0,26.42,0.0,100.0,18.88,78300,Weekday,Tuesday,Medium_Load,21,45,1,0,5080000.0,1,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,False,False,True,1,26.42,0.0,5.11,0.0,10.84,0.0,4.25,0.0,6.615,1.9924942492606317
5.04,0.0,26.46,0.0,100.0,18.71,79200,Weekday,Tuesday,Medium_Load,22,0,1,0,5040000.0,2,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,False,False,True,1,26.46,0.0,5.08,0.0,9.29,0.0,3.53,0.0,5.5525,0.9520985593256688
4.93,1.84,15.44,0.0,93.69,30.42,80100,Weekday,Tuesday,Maximum_Load,22,15,1,0,4930000.0,2,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,False,True,False,2,17.28,6.310000000000002,5.04,0.0,6.98,0.0,3.56,1.44,5.04,0.07874007876134136
4.64,5.22,0.0,0.0,66.44,100.0,81000,Weekday,Tuesday,Maximum_Load,22,30,1,0,4640000.0,2,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,False,True,False,2,5.22,33.56,4.93,1.84,5.11,0.0,3.67,4.21,4.9225,0.19872510327084475
4.68,5.18,0.0,0.0,67.04,100.0,81900,Weekday,Tuesday,Maximum_Load,22,45,1,0,4680000.0,2,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,False,True,False,2,5.18,32.959999999999994,4.64,5.22,5.08,0.0,3.24,3.35,4.8225,0.19362764954935294
4.68,5.11,0.0,0.0,67.54,100.0,82800,Weekday,Tuesday,Maximum_Load,23,0,1,0,4680000.0,2,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,False,True,False,2,5.11,32.459999999999994,4.68,5.18,5.04,0.0,3.53,3.74,4.7325,0.13301002469741185
4.57,4.54,0.0,0.0,70.94,100.0,83700,Weekday,Tuesday,Light_Load,23,15,1,0,4570000.000000001,2,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,True,False,False,0,4.54,29.060000000000002,4.68,5.11,4.93,1.84,3.53,3.42,4.6425,0.05188127475308659
4.57,4.25,0.0,0.0,73.23,100.0,84600,Weekday,Tuesday,Light_Load,23,30,1,0,4570000.000000001,2,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,True,False,False,0,4.25,26.769999999999996,4.57,4.54,4.64,5.22,3.24,2.95,4.625,0.0635085296371421
4.54,4.25,0.0,0.0,73.0,100.0,85500,Weekday,Tuesday,Light_Load,23,45,1,0,4540000.0,2,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,True,False,False,0,4.25,27.0,4.57,4.25,4.68,5.18,3.67,3.96,4.59,0.061644140056765356
4.61,4.21,0.0,0.0,73.84,100.0,0,Weekday,Tuesday,Light_Load,0,0,1,0,4610000.000000001,2,0.0,1.0,0.7818314824680298,0.6234898018587336,True,False,False,0,4.21,26.159999999999997,4.54,4.25,4.68,5.11,3.42,3.46,4.5725,0.02872281329079661
4.61,4.61,0.0,0.0,70.71,100.0,900,Weekday,Wednesday,Light_Load,0,15,2,0,4610000.000000001,2,0.0,1.0,0.9749279121818236,-0.22252093395631434,True,False,False,0,4.61,29.290000000000006,4.61,4.21,4.57,4.54,3.2,3.1,4.5825,0.034034296476810125
4.61,4.54,0.0,0.0,71.25,100.0,1800,Weekday,Wednesday,Light_Load,0,30,2,0,4610000.000000001,2,0.0,1.0,0.9749279121818236,-0.22252093395631434,True,False,False,0,4.54,28.75,4.61,4.61,4.57,4.25,3.85,4.61,4.5925,0.03500000004768842
4.57,4.5,0.0,0.0,71.25,100.0,2700,Weekday,Wednesday,Light_Load,0,45,2,0,4570000.000000001,2,0.0,1.0,0.9749279121818236,-0.22252093395631434,True,False,False,0,4.5,28.75,4.61,4.54,4.54,4.25,3.28,3.67,4.6000000000000005,0.020000000083456856
4.57,4.61,0.0,0.0,70.4,100.0,3600,Weekday,Wednesday,Light_Load,1,0,2,0,4570000.000000001,2,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,True,False,False,0,4.61,29.599999999999994,4.57,4.5,4.61,4.21,3.35,3.6,4.590000000000001,0.0230940108398584
4.64,4.46,0.0,0.0,72.1,100.0,4500,Weekday,Wednesday,Light_Load,1,15,2,0,4640000.0,2,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,True,False,False,0,4.46,27.900000000000006,4.57,4.61,4.61,4.61,3.89,4.72,4.5975,0.03403429647681216
4.64,4.57,0.0,0.0,71.25,100.0,5400,Weekday,Wednesday,Light_Load,1,30,2,0,4640000.0,2,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,True,False,False,0,4.57,28.75,4.64,4.46,4.61,4.54,3.28,3.53,4.605,0.04041451888457436
4.61,4.79,0.0,0.0,69.34,100.0,6300,Weekday,Wednesday,Light_Load,1,45,2,0,4610000.000000001,2,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,True,False,False,0,4.79,30.659999999999997,4.64,4.57,4.57,4.5,3.46,3.96,4.615,0.03316624795388229
4.57,4.5,0.0,0.0,71.25,100.0,7200,Weekday,Wednesday,Light_Load,2,0,2,0,4570000.000000001,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,True,False,False,0,4.5,28.75,4.61,4.79,4.57,4.61,3.78,4.82,4.615,0.03316624795388229
4.61,4.39,0.0,0.0,72.42,100.0,8100,Weekday,Wednesday,Light_Load,2,15,2,0,4610000.000000001,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,True,False,False,0,4.39,27.58,4.57,4.5,4.64,4.46,3.31,3.53,4.6075,0.0287228132908029
4.64,4.75,0.0,0.0,69.88,100.0,9000,Weekday,Wednesday,Light_Load,2,30,2,0,4640000.0,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,True,False,False,0,4.75,30.120000000000005,4.61,4.39,4.64,4.57,3.6,4.36,4.6075,0.0287228132908029
4.64,4.75,0.0,0.0,69.88,100.0,9900,Weekday,Wednesday,Light_Load,2,45,2,0,4640000.0,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,True,False,False,0,4.75,30.120000000000005,4.64,4.75,4.61,4.79,3.64,4.39,4.615,0.033166247953882046
4.57,4.75,0.0,0.0,69.33,100.0,10800,Weekday,Wednesday,Light_Load,3,0,2,0,4570000.000000001,2,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,True,False,False,0,4.75,30.67,4.64,4.75,4.57,4.5,3.28,3.71,4.615,0.033166247953882046
4.64,5.11,0.0,0.0,67.22,100.0,11700,Weekday,Wednesday,Light_Load,3,15,2,0,4640000.0,2,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,True,False,False,0,5.11,32.78,4.57,4.75,4.61,4.39,3.71,4.57,4.6225000000000005,0.03500000004769223
4.64,4.72,0.0,0.0,70.1,100.0,12600,Weekday,Wednesday,Light_Load,3,30,2,0,4640000.0,2,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,True,False,False,0,4.72,29.900000000000006,4.64,5.11,4.64,4.75,3.56,4.03,4.6225,0.03500000004769223
4.68,4.68,0.0,0.0,70.71,100.0,13500,Weekday,Wednesday,Light_Load,3,45,2,0,4680000.0,2,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,True,False,False,0,4.68,29.290000000000006,4.64,4.72,4.64,4.75,3.24,3.49,4.632499999999999,0.04573474248320639
4.57,4.46,0.0,0.0,71.57,100.0,14400,Weekday,Wednesday,Light_Load,4,0,2,0,4570000.000000001,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,True,False,False,0,4.46,28.430000000000007,4.68,4.68,4.57,4.75,3.89,4.64,4.632499999999999,0.04573474248320639
4.54,4.32,0.0,0.0,72.44,100.0,15300,Weekday,Wednesday,Light_Load,4,15,2,0,4540000.0,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,True,False,False,0,4.32,27.560000000000002,4.57,4.46,4.64,5.11,3.28,3.42,4.6075,0.06396613690074593
4.61,4.46,0.0,0.0,71.87,100.0,16200,Weekday,Wednesday,Light_Load,4,30,2,0,4610000.000000001,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,True,False,False,0,4.46,28.129999999999995,4.54,4.32,4.64,4.72,3.28,3.49,4.6,0.06055300710951446
4.57,4.32,0.0,0.0,72.67,100.0,17100,Weekday,Wednesday,Light_Load,4,45,2,0,4570000.000000001,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,True,False,False,0,4.32,27.33,4.61,4.46,4.68,4.68,3.96,4.68,4.5725,0.028722813290798108
4.61,4.32,0.0,0.0,72.97,100.0,18000,Weekday,Wednesday,Light_Load,5,0,2,0,4610000.000000001,2,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,True,False,False,0,4.32,27.03,4.57,4.32,4.57,4.46,3.24,3.42,4.5825,0.03403429647681079
4.54,4.14,0.0,0.0,73.89,100.0,18900,Weekday,Wednesday,Light_Load,5,15,2,0,4540000.0,2,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,True,False,False,0,4.14,26.11,4.61,4.32,4.54,4.32,3.46,3.78,4.5825000000000005,0.03403429647681079
4.57,4.21,0.0,0.0,73.55,100.0,19800,Weekday,Wednesday,Light_Load,5,30,2,0,4570000.000000001,2,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,True,False,False,0,4.21,26.450000000000003,4.54,4.14,4.61,4.46,3.67,4.07,4.572500000000001,0.028722813290798278
4.57,4.43,0.0,0.0,71.8,100.0,20700,Weekday,Wednesday,Light_Load,5,45,2,0,4570000.000000001,2,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,True,False,False,0,4.43,28.200000000000003,4.57,4.21,4.57,4.32,3.24,3.42,4.572500000000001,0.028722813290798278
4.57,4.5,0.0,0.0,71.25,100.0,21600,Weekday,Wednesday,Light_Load,6,0,2,0,4570000.000000001,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,True,False,False,0,4.5,28.75,4.57,4.43,4.61,4.32,3.67,3.96,4.5625,0.015000000111266426
4.64,4.61,0.0,0.0,70.94,100.0,22500,Weekday,Wednesday,Light_Load,6,15,2,0,4640000.0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,True,False,False,0,4.61,29.060000000000002,4.57,4.5,4.54,4.14,3.53,3.78,4.5875,0.03500000004768701
4.57,4.36,0.0,0.0,72.35,100.0,23400,Weekday,Wednesday,Light_Load,6,30,2,0,4570000.000000001,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,True,False,False,0,4.36,27.650000000000006,4.64,4.61,4.57,4.21,3.2,3.24,4.5875,0.03500000004768701
4.61,4.54,0.0,0.0,71.25,100.0,24300,Weekday,Wednesday,Light_Load,6,45,2,0,4610000.000000001,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,True,False,False,0,4.54,28.75,4.57,4.36,4.57,4.43,3.78,4.07,4.5975,0.03403429647681106
4.54,4.28,0.0,0.0,72.76,100.0,25200,Weekday,Wednesday,Light_Load,7,0,2,0,4540000.0,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,True,False,False,0,4.28,27.239999999999995,4.61,4.54,4.57,4.5,3.35,3.35,4.59,0.04396968656553559
4.46,4.18,0.0,0.0,72.96,100.0,26100,Weekday,Wednesday,Light_Load,7,15,2,0,4460000.0,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,True,False,False,0,4.18,27.040000000000006,4.54,4.28,4.64,4.61,3.53,3.49,4.545,0.06350852963713788
6.12,4.25,0.0,0.0,82.14,100.0,27000,Weekday,Wednesday,Light_Load,7,30,2,0,6120000.0,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,True,False,False,0,4.25,17.86,4.46,4.18,4.57,4.36,6.3,4.57,4.9325,0.7940350538043055
7.92,4.68,0.0,0.0,86.09,100.0,27900,Weekday,Wednesday,Light_Load,7,45,2,0,7920000.0,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,True,False,False,0,4.68,13.909999999999997,6.12,4.25,4.61,4.54,6.05,4.79,5.76,1.6302964965520874
9.58,4.36,0.0,0.0,91.02,100.0,28800,Weekday,Wednesday,Light_Load,8,0,2,0,9580000.0,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,True,False,False,0,4.36,8.980000000000004,7.92,4.68,4.54,4.28,6.73,4.54,7.0200000000000005,2.215641366889059
37.01,21.56,0.0,0.02,86.41,100.0,29700,Weekday,Wednesday,Light_Load,8,15,2,0,1850.4074796260184,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,True,False,False,0,21.56,13.590000000000003,9.58,4.36,4.46,4.18,29.02,18.83,15.157499999999999,14.636689914959257
74.59,35.86,0.0,0.03,90.13,100.0,30600,Weekday,Wednesday,Light_Load,8,30,2,0,2486.250458318056,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,True,False,False,0,35.86,9.870000000000005,37.01,21.56,6.12,4.25,46.19,28.66,32.275,31.204745899729264
109.48,53.32,0.0,0.05,89.9,100.0,31500,Weekday,Wednesday,Light_Load,8,45,2,0,2189.5562088758224,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,True,False,False,0,53.32,10.099999999999994,74.59,35.86,7.92,4.68,52.06,35.32,57.665,43.627384748572815
105.08,31.82,0.0,0.05,95.71,100.0,32400,Weekday,Wednesday,Light_Load,9,0,2,0,2101.557968840623,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,True,False,False,0,31.82,4.290000000000006,109.48,53.32,9.58,4.36,56.2,12.53,81.54,33.496261482937726
121.79,41.26,0.0,0.06,94.71,100.0,33300,Weekday,Wednesday,Medium_Load,9,15,2,0,2029.7995033416112,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,False,False,True,1,41.26,5.290000000000006,105.08,31.82,37.01,21.56,56.84,8.32,102.73500000000001,20.051833665112472
114.48,30.24,0.0,0.05,96.68,100.0,34200,Weekday,Wednesday,Medium_Load,9,30,2,0,2289.5542089158216,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,False,False,True,1,30.24,3.319999999999993,121.79,41.26,74.59,35.86,51.26,4.54,112.7075,7.170055206668313
74.2,21.96,0.0,0.03,95.89,100.0,35100,Weekday,Wednesday,Medium_Load,9,45,2,0,2473.2508916369457,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,False,False,True,1,21.96,4.109999999999999,114.48,30.24,109.48,53.32,48.13,2.34,103.88750000000002,20.940155005793805
54.32,7.13,0.04,0.02,99.15,100.0,36000,Weekday,Wednesday,Medium_Load,10,0,2,0,2715.8642067896603,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,False,False,True,1,7.17,0.8499999999999943,74.2,21.96,105.08,31.82,52.81,7.06,91.1975,32.28436605644707
75.17,25.06,0.0,0.03,94.87,100.0,36900,Weekday,Wednesday,Maximum_Load,10,15,2,0,2505.583147228426,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,False,True,False,2,25.06,5.1299999999999955,54.32,7.13,121.79,41.26,54.79,7.52,79.5425,25.19566414418702
58.07,12.24,0.0,0.03,97.85,100.0,37800,Weekday,Wednesday,Maximum_Load,10,30,2,0,1935.6021465951135,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,False,True,False,2,12.24,2.1500000000000057,75.17,25.06,114.48,30.24,53.21,8.35,65.44,10.791691248363481
67.03,15.08,0.0,0.03,97.56,100.0,38700,Weekday,Wednesday,Maximum_Load,10,45,2,0,2234.2588580380652,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,False,True,False,2,15.08,2.4399999999999977,58.07,12.24,74.2,21.96,80.21,32.4,63.6475,9.350937118813544
74.59,31.64,0.04,0.03,92.06,100.0,39600,Weekday,Wednesday,Maximum_Load,11,0,2,0,2486.250458318056,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,False,True,False,2,31.68,7.939999999999998,67.03,15.08,54.32,7.13,77.58,25.49,68.715,8.007036488822695
57.56,23.9,0.0,0.03,92.36,100.0,40500,Weekday,Wednesday,Maximum_Load,11,15,2,0,1918.602713242892,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,False,True,False,2,23.9,7.640000000000001,74.59,31.64,75.17,25.06,128.52,70.85,64.3125,8.115353247600398
78.62,48.06,0.0,0.04,85.32,100.0,41400,Weekday,Wednesday,Maximum_Load,11,30,2,0,1965.4508637284068,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,False,True,False,2,48.06,14.680000000000007,57.56,23.9,58.07,12.24,144.47,78.48,69.45,9.268890620421516
69.16,44.17,0.0,0.03,84.28,100.0,42300,Weekday,Wednesday,Maximum_Load,11,45,2,0,2305.256491450285,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,False,True,False,2,44.17,15.719999999999999,78.62,48.06,67.03,15.08,90.86,54.29,69.9825,9.143859050386654
74.05,44.78,0.0,0.03,85.57,100.0,43200,Weekday,Wednesday,Maximum_Load,12,0,2,0,2468.2510582980567,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,False,True,False,2,44.78,14.430000000000007,69.16,44.17,74.59,31.64,123.3,66.06,69.8475,9.056730002232479
11.27,0.5,20.45,0.01,99.9,48.27,44100,Weekday,Wednesday,Medium_Load,12,15,2,0,1126.8873112688732,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,False,False,True,1,20.95,0.09999999999999432,74.05,44.78,57.56,23.9,19.22,5.54,58.275,31.573844132974035
8.21,0.0,26.21,0.0,100.0,29.89,45000,Weekday,Wednesday,Medium_Load,12,30,2,0,8210000.000000001,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,False,False,True,1,26.21,0.0,11.27,0.5,78.62,48.06,8.46,0.0,40.6725,35.79532592858096
8.14,0.0,25.56,0.0,100.0,30.34,45900,Weekday,Wednesday,Medium_Load,12,45,2,0,8140000.000000001,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,False,False,True,1,25.56,0.0,8.21,0.0,69.16,44.17,8.24,0.0,25.4175,32.454490572697964
7.7,0.0,25.74,0.0,100.0,28.66,46800,Weekday,Wednesday,Medium_Load,13,0,2,0,7700000.000000001,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,False,False,True,1,25.74,0.0,8.14,0.0,74.05,44.78,8.03,0.0,8.83,1.642254547872881
51.26,21.38,6.08,0.02,92.29,99.3,47700,Weekday,Wednesday,Medium_Load,13,15,2,0,2562.871856407179,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,False,False,True,1,27.46,7.709999999999994,7.7,0.0,11.27,0.5,79.67,27.29,18.8275,21.622844979327034
52.7,13.64,0.0,0.02,96.81,100.0,48600,Weekday,Wednesday,Medium_Load,13,30,2,0,2634.8682565871704,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,False,False,True,1,13.64,3.1899999999999977,51.26,21.38,8.21,0.0,97.85,46.8,29.949999999999996,25.445478969750354
55.84,17.24,0.0,0.03,95.55,100.0,49500,Weekday,Wednesday,Medium_Load,13,45,2,0,1861.2712909569682,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,False,False,True,1,17.24,4.450000000000003,52.7,13.64,8.14,0.0,124.45,49.79,41.875,22.86344024857166
57.2,17.32,0.0,0.03,95.71,100.0,50400,Weekday,Wednesday,Medium_Load,14,0,2,0,1906.603113229559,1,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,False,False,True,1,17.32,4.290000000000006,55.84,17.24,7.7,0.0,108.61,43.34,54.25,2.7430639802975323
76.57,30.6,0.0,0.04,92.86,100.0,51300,Weekday,Wednesday,Medium_Load,14,15,2,0,1914.2021449463762,1,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,False,False,True,1,30.6,7.140000000000001,57.2,17.32,51.26,21.38,123.12,55.26,60.5775,10.82691822881001
61.13,20.45,0.0,0.03,94.83,100.0,52200,Weekday,Wednesday,Medium_Load,14,30,2,0,2037.598746708443,1,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,False,False,True,1,20.45,5.170000000000002,76.57,30.6,52.7,13.64,129.1,53.5,62.685,9.524538484007419
66.74,26.42,0.0,0.03,92.98,100.0,53100,Weekday,Wednesday,Medium_Load,14,45,2,0,2224.59251358288,1,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,False,False,True,1,26.42,7.019999999999996,61.13,20.45,55.84,17.24,82.08,27.58,65.41,8.407080349324895
55.8,16.42,0.0,0.03,95.93,100.0,54000,Weekday,Wednesday,Medium_Load,15,0,2,0,1859.9380020665976,1,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,False,False,True,1,16.42,4.069999999999993,66.74,26.42,57.2,17.32,143.89,60.91,65.06,8.878719877700362
57.46,18.25,0.0,0.03,95.31,100.0,54900,Weekday,Wednesday,Medium_Load,15,15,2,0,1915.2694910169662,1,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,False,False,True,1,18.25,4.689999999999998,55.8,16.42,76.57,30.6,86.9,34.27,60.2825,4.8468847383316245
71.28,28.08,0.0,0.03,93.04,100.0,55800,Weekday,Wednesday,Medium_Load,15,30,2,0,2375.920802639912,1,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,False,False,True,1,28.08,6.959999999999994,57.46,18.25,61.13,20.45,141.44,62.57,62.82,7.415029781914014
73.15,28.62,0.0,0.03,93.13,100.0,56700,Weekday,Wednesday,Medium_Load,15,45,2,0,2438.252058264725,1,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,False,False,True,1,28.62,6.8700000000000045,71.28,28.08,66.74,26.42,116.53,52.88,64.4225,9.055725168827637
68.98,25.81,0.0,0.03,93.66,100.0,57600,Weekday,Wednesday,Medium_Load,16,0,2,0,2299.256691443619,1,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,False,False,True,1,25.81,6.340000000000003,73.15,28.62,55.8,16.42,129.31,61.16,67.7175,7.047781565854933
85.0,27.79,0.0,0.04,95.05,100.0,58500,Weekday,Wednesday,Medium_Load,16,15,2,0,2124.9468763280915,1,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,False,False,True,1,27.79,4.950000000000003,68.98,25.81,57.46,18.25,136.44,56.77,74.6025,7.138376916358773
116.53,41.9,0.0,0.05,94.1,100.0,59400,Weekday,Wednesday,Medium_Load,16,30,2,0,2330.5533889322214,1,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,False,False,True,1,41.9,5.900000000000006,85.0,27.79,71.28,28.08,85.72,34.85,85.915,21.508563410883635
118.62,39.06,0.0,0.05,94.98,100.0,60300,Weekday,Wednesday,Medium_Load,16,45,2,0,2372.352552948941,1,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,False,False,True,1,39.06,5.019999999999996,116.53,41.9,73.15,28.62,147.46,65.27,97.2825,24.342325792742177
105.05,35.64,0.0,0.05,94.7,100.0,61200,Weekday,Wednesday,Medium_Load,17,0,2,0,2100.957980840383,1,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,False,False,True,1,35.64,5.299999999999997,118.62,39.06,68.98,25.81,86.94,30.78,106.30000000000001,15.402248753564098
140.51,52.96,0.0,0.06,93.57,100.0,62100,Weekday,Wednesday,Maximum_Load,17,15,2,0,2341.794303428276,1,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,False,True,False,2,52.96,6.430000000000007,105.05,35.64,85.0,27.79,67.25,25.81,120.17750000000001,14.809702619116472
114.01,41.15,0.0,0.05,94.06,100.0,63000,Weekday,Wednesday,Maximum_Load,17,30,2,0,2280.1543969120617,1,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,False,True,False,2,41.15,5.939999999999998,140.51,52.96,116.53,41.9,115.78,50.04,119.5475,15.067935879431705
125.96,39.2,0.0,0.06,95.48,100.0,63900,Weekday,Wednesday,Maximum_Load,17,45,2,0,2099.298345027583,1,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,False,True,False,2,39.2,4.519999999999996,114.01,41.15,118.62,39.06,113.11,34.63,121.3825,15.36141350917937
